pr_number,title,state,created_at,merged_at,closed_at,author,issue_number
743,Group offset,closed,2020-05-25T16:32:00Z,2020-05-25T18:28:22Z,2020-05-25T18:28:22Z,ArthurStam,
737,Button updates,closed,2020-05-22T18:01:04Z,2020-05-25T13:31:46Z,2020-05-25T13:31:46Z,renataclover,
736,"RichCell, Cell: fixed styles for case, when cell is link",closed,2020-05-22T13:14:13Z,2020-05-22T13:54:09Z,2020-05-22T13:54:10Z,ArthurStam,727
734,Cell: fixed ts errors,closed,2020-05-21T12:12:19Z,2020-05-21T12:13:52Z,2020-05-21T12:13:52Z,ArthurStam,
733,V4 update from master,closed,2020-05-21T10:54:46Z,2020-05-21T10:56:30Z,2020-05-21T10:56:30Z,renataclover,
731,SAK-986: FormLayout__row a bit more universal paddings,closed,2020-05-21T09:10:59Z,2020-05-21T09:36:43Z,2020-05-21T09:36:43Z,renataclover,
729,SAK-955: Group component fixes after design review,closed,2020-05-20T10:25:18Z,2020-05-21T10:58:38Z,2020-05-21T10:58:38Z,renataclover,
728,[Tabs] Fix TabsProps mode required,closed,2020-05-20T09:15:05Z,2020-05-20T09:17:29Z,2020-05-20T09:17:29Z,fedorov-xyz,
725,Docs fixes,closed,2020-05-19T09:27:40Z,2020-05-19T20:34:25Z,2020-05-19T20:34:25Z,fedorov-xyz,
724,fix: remove cursor pointer for disabled tappable,closed,2020-05-18T14:48:01Z,2020-05-18T15:30:54Z,2020-05-18T15:30:54Z,lekzd,
723,Fix overflow,closed,2020-05-18T13:50:38Z,2020-05-26T07:38:10Z,2020-05-26T07:38:11Z,eolme,721
719,Remove redundant code,closed,2020-05-17T18:12:39Z,2020-05-21T11:13:09Z,2020-05-21T11:13:10Z,NekR,
718,Groups offsets & separators,closed,2020-05-17T18:09:09Z,2020-05-19T00:08:30Z,2020-05-19T00:08:30Z,NekR,
717,Fixes: Group & Card border; DatePicker days-in-month,closed,2020-05-17T05:49:39Z,2020-05-18T15:41:00Z,2020-05-18T15:41:00Z,NekR,
716,Update fonts,closed,2020-05-17T04:43:42Z,2020-05-18T15:41:15Z,2020-05-18T15:41:15Z,NekR,
714,Root & View: disable transition motion via JS,closed,2020-05-15T16:25:22Z,2020-05-18T08:56:42Z,2020-05-18T08:56:42Z,fedorov-xyz,
713,Cell refactoring,closed,2020-05-15T15:46:40Z,2020-05-20T09:15:41Z,2020-05-20T09:15:41Z,ArthurStam,
708,V4 fixes,closed,2020-05-13T11:27:08Z,2020-05-13T11:32:48Z,2020-05-13T11:32:48Z,ArthurStam,
707,Export AdaptivityProps type,closed,2020-05-13T11:26:42Z,2020-05-13T11:27:42Z,2020-05-13T11:27:43Z,NekR,
706,Astolear/fix/styles,closed,2020-05-13T06:33:29Z,2020-05-13T07:32:00Z,2020-05-13T07:32:00Z,NekR,
705,Fix Responsive causing re-redner,closed,2020-05-13T06:29:01Z,2020-05-13T07:31:49Z,2020-05-13T07:31:49Z,NekR,
704,Fix Group hanging separator,closed,2020-05-13T04:43:40Z,2020-05-13T07:31:37Z,2020-05-13T07:31:37Z,NekR,
703,Panel--centered compatibility with desktop,closed,2020-05-13T04:40:13Z,2020-05-13T07:55:46Z,2020-05-13T07:55:46Z,NekR,
702,Remove View--header,closed,2020-05-13T04:11:22Z,2020-05-13T07:31:19Z,2020-05-13T07:31:19Z,NekR,
701,Fix header with shadow height,closed,2020-05-13T03:20:24Z,2020-05-13T07:31:07Z,2020-05-13T07:31:07Z,NekR,
696,Font fixes & small fixes,closed,2020-05-08T11:42:26Z,,2020-05-13T06:33:53Z,NekR,
694,Support iOS left and right safe insets,closed,2020-05-08T10:31:45Z,2020-05-08T11:13:49Z,2020-05-08T11:13:49Z,fedorov-xyz,
693,RichCell fixes,closed,2020-05-08T07:46:33Z,2020-05-08T09:28:41Z,2020-05-08T09:28:41Z,ArthurStam,684
692,Panel header fixes,closed,2020-05-08T07:40:59Z,2020-05-08T09:28:51Z,2020-05-08T09:28:51Z,ArthurStam,677
691,Fix transitionMotionEnabled default value check,closed,2020-05-07T19:27:56Z,2020-05-07T19:29:39Z,2020-05-07T19:29:39Z,fedorov-xyz,
690,Feat/avatar overline border + enlarge margins for CardGrid,closed,2020-05-07T18:54:05Z,2020-05-11T15:28:21Z,2020-05-11T15:28:21Z,lekzd,
689,feat: add overline borders for avatar image,closed,2020-05-07T17:59:18Z,,2020-05-11T15:30:47Z,lekzd,
688,View mode export fix,closed,2020-05-07T15:49:39Z,2020-05-08T11:13:36Z,2020-05-08T11:13:36Z,renataclover,
687,Update @vkontakte/eslint-config to 2.2.0,closed,2020-05-07T14:44:42Z,2020-05-07T14:47:28Z,2020-05-07T14:47:28Z,fedorov-xyz,
686,Root & View: disable transition animations,closed,2020-05-07T10:01:19Z,2020-05-07T14:38:51Z,2020-05-07T14:38:51Z,fedorov-xyz,
685,SAK-784:  custom select lil fix,closed,2020-05-07T09:57:25Z,2020-05-08T11:16:37Z,2020-05-08T11:16:37Z,renataclover,
683,SimpleCell: fixed paddings; InfoRow: fixed readme,closed,2020-05-06T13:17:14Z,2020-05-06T13:27:10Z,2020-05-06T13:27:10Z,ArthurStam,
682,SAK-174: Rounded hovers,closed,2020-05-06T11:57:58Z,2020-05-08T11:18:26Z,2020-05-08T11:18:26Z,renataclover,
681,fix: prevent redundant props passing,closed,2020-05-06T09:59:14Z,2020-05-08T11:20:40Z,2020-05-08T11:20:40Z,lekzd,
679,add RAF to wait for initialization of modal element before animation,closed,2020-05-06T07:51:55Z,2020-05-08T11:18:58Z,2020-05-08T11:18:58Z,lekzd,
675,SimpleCell: fixed paddings,closed,2020-04-30T15:39:56Z,2020-04-30T16:11:06Z,2020-04-30T16:11:06Z,ArthurStam,
674,[File] Fix `size` -> `controlSize` in readme,closed,2020-04-30T14:36:44Z,2020-04-30T15:42:26Z,2020-04-30T15:42:26Z,fedorov-xyz,
673,InfoRow: fixes ellipsis,closed,2020-04-30T10:29:21Z,2020-04-30T10:41:34Z,2020-04-30T10:41:35Z,ArthurStam,585
672,"SimpleCell: supported Avatar size=""28""; Avatar: Readme updated",closed,2020-04-30T09:59:20Z,2020-04-30T10:19:51Z,2020-04-30T10:19:51Z,ArthurStam,
670,Упрощения в Cell,closed,2020-04-29T16:54:14Z,2020-04-30T08:33:13Z,2020-04-30T08:33:13Z,ArthurStam,
669,Feat: ModalCard and ModalPage desktop,closed,2020-04-29T16:14:41Z,2020-04-29T19:56:58Z,2020-04-29T19:56:58Z,lekzd,
668,VKC-580 + VKC-591 + VKC-619: header shadow + group regular view + regular panel fix,closed,2020-04-29T11:03:02Z,2020-04-29T20:14:10Z,2020-04-29T20:14:10Z,khinartur,
667,fix: add fixed layout for masked popups,closed,2020-04-29T09:19:35Z,2020-04-29T20:21:17Z,2020-04-29T20:21:17Z,lekzd,
666,Focus state for SliderSwitch,closed,2020-04-29T08:59:27Z,2020-04-29T19:59:43Z,2020-04-29T19:59:43Z,renataclover,
665,V4,closed,2020-04-28T16:27:45Z,2020-12-21T14:01:32Z,2020-12-21T14:01:32Z,ArthurStam,
664,Feat: desktop ModalPage,closed,2020-04-28T13:50:17Z,,2020-04-29T16:13:52Z,lekzd,
663,fix: rollback default top value for FixedLayout,closed,2020-04-28T11:28:06Z,2020-04-28T11:30:48Z,2020-04-28T11:30:48Z,lekzd,
662,@vkontakte/appearance update ,closed,2020-04-27T15:28:18Z,2020-04-28T13:50:07Z,2020-04-28T13:50:07Z,renataclover,
660,V4 fixes: CustomSelect and SliderSwitch,closed,2020-04-27T09:53:54Z,2020-04-28T12:38:44Z,2020-04-28T12:38:44Z,renataclover,
659,fix: make hover canceling for touch events only,closed,2020-04-27T09:02:47Z,2020-04-28T11:37:40Z,2020-04-28T11:37:40Z,lekzd,
657,VKC-562: regular modalcard,closed,2020-04-24T19:15:45Z,,2020-05-11T15:30:24Z,khinartur,
656,V4 fixes: desktop styles,closed,2020-04-24T12:57:23Z,2020-04-24T19:12:37Z,2020-04-24T19:12:37Z,renataclover,
655,WIP: datepicker optionsHeightMax,closed,2020-04-23T16:57:05Z,,2020-04-23T17:18:18Z,renataclover,
654,fix: V4 FormLayoutGroup for desktop,closed,2020-04-23T11:42:42Z,2020-04-23T17:08:09Z,2020-04-23T17:08:09Z,renataclover,
652,feat: cursor: pointer on Tappable,closed,2020-04-22T17:20:32Z,2020-04-22T17:34:39Z,2020-04-22T17:34:39Z,lekzd,
651,V4 fixes: SliderSwitch,closed,2020-04-22T14:36:00Z,2020-04-23T17:07:11Z,2020-04-23T17:07:12Z,renataclover,
650,Feat/hover on tappable,closed,2020-04-22T12:54:56Z,2020-04-22T16:44:29Z,2020-04-22T16:44:29Z,lekzd,
648,feat: add navigation menu component,closed,2020-04-22T09:21:02Z,,2020-04-22T09:39:37Z,lekzd,
647,PanelHeader fixes,closed,2020-04-21T19:19:32Z,2020-04-22T14:23:16Z,2020-04-22T14:23:17Z,ArthurStam,621
646,feat: add desktop version of modal window,closed,2020-04-21T12:12:28Z,2020-04-21T17:44:36Z,2020-04-21T17:44:36Z,lekzd,
645,ActionSheet platforms-aware fixes,closed,2020-04-20T17:54:49Z,2020-04-21T17:44:23Z,2020-04-21T17:44:23Z,lekzd,
643,Typography,closed,2020-04-17T18:04:54Z,2020-04-20T12:32:31Z,2020-04-20T12:32:31Z,ArthurStam,
642,Fix getOffsetRect,closed,2020-04-17T10:20:08Z,2020-05-08T15:03:00Z,2020-05-08T15:03:01Z,eolme,641
640,Fix coordX and coordY functions,closed,2020-04-15T10:40:10Z,2020-04-15T10:50:11Z,2020-04-15T10:50:11Z,fedorov-xyz,
639,Banner component,closed,2020-04-14T14:03:05Z,2020-04-14T15:16:43Z,2020-04-14T15:16:43Z,fedorov-xyz,
638,[FormField] Update disabled state style (closes #631),closed,2020-04-13T09:01:13Z,2020-04-14T15:07:39Z,2020-04-14T15:07:39Z,fedorov-xyz,
637,[Docs] Add Sketch UI Libraries section (closes #630),closed,2020-04-13T08:08:55Z,2020-04-14T08:19:33Z,2020-04-14T08:19:34Z,fedorov-xyz,
636,[Tappable] Fix TappableProps Component,closed,2020-04-13T07:54:04Z,2020-04-14T08:18:50Z,2020-04-14T08:18:50Z,fedorov-xyz,
634,snackbar types fix,closed,2020-04-09T17:51:07Z,2020-04-10T11:29:51Z,2020-04-10T11:29:51Z,ScuroNeko,
629,Rename old client_dark to space_gray scheme in docs #628,closed,2020-04-08T08:58:05Z,2020-04-10T15:18:13Z,2020-04-10T15:18:13Z,fedorov-xyz,
623,disable linebreak-style eslint rule and fix stylelint command,closed,2020-04-01T12:18:58Z,,2020-07-06T12:06:26Z,danyadev,
622,fix typos,closed,2020-03-31T21:27:00Z,2020-04-01T07:29:28Z,2020-04-01T07:29:28Z,danyadev,
617,Add stats pixels,closed,2020-03-27T17:48:59Z,2020-03-30T18:25:52Z,2020-03-30T18:25:53Z,danakt,
616,Fix title overflow,closed,2020-03-27T16:18:47Z,2020-03-27T16:22:15Z,2020-03-27T16:22:15Z,danakt,613
615,eslint: removed typedef rule,closed,2020-03-27T13:24:50Z,2020-03-27T13:33:40Z,2020-03-27T13:33:40Z,ArthurStam,
614,tsconfig: enabled noImplicitAny,closed,2020-03-27T13:14:02Z,2020-03-27T13:15:01Z,2020-03-27T13:15:01Z,ArthurStam,
612,No implicit any,closed,2020-03-26T09:17:59Z,2020-03-26T12:45:57Z,2020-03-26T12:45:57Z,ArthurStam,
610,Fixes,closed,2020-03-25T15:44:06Z,2020-03-25T15:51:42Z,2020-03-25T15:51:42Z,ArthurStam,
608,merged eslint and eslint.typescript configs,closed,2020-03-25T08:29:11Z,2020-03-25T08:59:20Z,2020-03-25T08:59:20Z,ArthurStam,
607,Appearance,closed,2020-03-25T07:54:28Z,2020-03-25T08:22:55Z,2020-03-25T08:22:55Z,ArthurStam,
591,Fixed typings,closed,2020-03-24T09:45:46Z,2020-03-24T09:50:39Z,2020-03-24T09:50:39Z,ArthurStam,
581,SSR,closed,2020-03-19T13:09:30Z,2020-03-19T13:36:27Z,2020-03-19T13:36:27Z,ArthurStam,
578,[Header] Fix spacing between content and aside,closed,2020-03-18T06:55:00Z,2020-03-18T07:29:47Z,2020-03-18T07:29:47Z,fedorov-xyz,
576,Eslint fixes,closed,2020-03-16T13:02:15Z,2020-03-16T13:03:38Z,2020-03-16T13:03:38Z,ArthurStam,
573,[ModalRoot] Fix ModalPage scroll when settlingHeight === 100,closed,2020-03-16T08:52:14Z,2020-03-16T12:06:56Z,2020-03-16T12:06:56Z,fedorov-xyz,
572,"[ModalRoot] onClose prop, typescript improvements",closed,2020-03-16T08:37:55Z,2020-03-16T13:00:50Z,2020-03-16T13:00:50Z,fedorov-xyz,
571,[Button] Fix Icon--28 margin-right (fix #565),closed,2020-03-16T07:54:51Z,2020-03-16T12:13:48Z,2020-03-16T12:13:48Z,fedorov-xyz,
570,[ModalPage] Fix ModalPageHeader font style (fix #566),closed,2020-03-16T07:45:52Z,2020-03-16T07:55:05Z,2020-03-16T07:55:05Z,fedorov-xyz,
569,Bump acorn from 6.4.0 to 6.4.1,closed,2020-03-14T04:49:00Z,2020-03-14T08:22:30Z,2020-03-14T08:22:30Z,dependabot[bot],
564,Reduce type conversion during manipulating class names,closed,2020-03-05T16:30:26Z,2020-03-13T19:48:24Z,2020-03-13T19:48:24Z,eolme,
563,Transition/animation events refactoring,closed,2020-03-05T13:05:50Z,2020-07-04T18:38:22Z,2020-07-04T18:38:23Z,eolme,826
558,"Docs: update test users dataset, getAvatarUrl",closed,2020-03-01T12:52:34Z,2020-03-02T08:47:59Z,2020-03-02T08:47:59Z,fedorov-xyz,
557,Docs: use new icons in some places,closed,2020-03-01T11:32:41Z,2020-03-02T08:56:00Z,2020-03-02T08:56:00Z,fedorov-xyz,
556,Fixed animation at tap in component <Link>,closed,2020-03-01T11:05:15Z,,2020-03-01T14:02:02Z,mainsmirnov,
555,Docs: fix old title props in Group and InfoRow,closed,2020-03-01T10:46:44Z,2020-03-02T08:43:33Z,2020-03-02T08:43:33Z,fedorov-xyz,
553,[InfoRow] Add className to children element wrap,closed,2020-03-01T10:33:35Z,2020-03-02T09:05:02Z,2020-03-02T09:05:02Z,fedorov-xyz,
552,Minor fix,closed,2020-03-01T10:26:58Z,2020-03-01T10:27:50Z,2020-03-01T10:27:50Z,mainsmirnov,551
550,Use page coordinates for touch functions,closed,2020-02-29T15:00:15Z,2020-03-20T09:34:03Z,2020-03-20T09:34:04Z,eolme,
549,Panel: added getRootRef property,closed,2020-02-28T13:53:58Z,2020-02-28T13:56:39Z,2020-02-28T13:56:39Z,ArthurStam,
548,vk-connect => vk-bridge,closed,2020-02-27T13:12:43Z,2020-02-27T13:41:08Z,2020-02-27T13:41:09Z,ArthurStam,547
546,Fixes,closed,2020-02-27T09:53:01Z,2020-02-27T15:46:55Z,2020-02-27T15:46:56Z,ArthurStam,543
542,Modal page update modal height,closed,2020-02-27T08:03:34Z,,2020-02-27T08:57:06Z,heyqbnk,
540,Margin fixes,closed,2020-02-26T15:11:09Z,2020-02-26T16:26:38Z,2020-02-26T16:26:38Z,ArthurStam,
539,"ModalPage: removed updateModalHeight from propslist, marked it as optional",closed,2020-02-26T14:59:08Z,2020-02-26T16:26:48Z,2020-02-26T16:26:48Z,ArthurStam,537
538,[ModalRoot] Fix updateModalHeight,closed,2020-02-26T11:34:25Z,2020-02-26T11:38:05Z,2020-02-26T11:38:05Z,fedorov-xyz,
535,Panel: fixed centered mode,closed,2020-02-25T08:05:33Z,2020-02-25T08:47:42Z,2020-02-25T08:47:42Z,ArthurStam,518
534,fixed search ids,closed,2020-02-25T07:10:45Z,2020-02-25T07:13:22Z,2020-02-25T07:13:22Z,ArthurStam,528
532,[TypeScript] [ModalPage] Убран некорректный тайпинг для onClose ожидавший возвращения пустого объекта.,closed,2020-02-24T13:58:36Z,2020-02-24T17:05:34Z,2020-02-24T17:05:35Z,heyqbnk,
527,TabsItem: added min-width for scroll mode,closed,2020-02-21T16:58:03Z,2020-02-21T17:03:39Z,2020-02-21T17:03:39Z,ArthurStam,471
525,Search: supported clear field button and custom icon property,closed,2020-02-21T11:13:31Z,2020-02-21T16:55:56Z,2020-02-21T16:55:56Z,ArthurStam,150
524,[ModalRoot] Fix readme typo,closed,2020-02-20T17:32:50Z,2020-02-21T16:56:41Z,2020-02-21T16:56:41Z,fedorov-xyz,
523,array includes polyfill,closed,2020-02-20T17:21:49Z,2020-02-20T17:24:36Z,2020-02-20T17:24:36Z,ArthurStam,
522,[ModalRoot] add updateModalHeight fix #448,closed,2020-02-20T16:57:33Z,2020-02-20T17:25:20Z,2020-02-20T17:25:20Z,fedorov-xyz,
517,Added missing style for PanelHeader ,closed,2020-02-18T16:33:40Z,2020-02-18T17:37:39Z,2020-02-18T17:37:39Z,xpyctumo,
516,[PanelHeaderSimple] Add getRef prop,closed,2020-02-18T15:38:48Z,2020-02-18T15:42:58Z,2020-02-18T15:42:58Z,fedorov-xyz,
515,fixed modal and popout z-index,closed,2020-02-18T15:33:49Z,2020-02-18T15:34:55Z,2020-02-18T15:34:55Z,ArthurStam,
514,"PanelHeaderSimple: added visor property, fixed addon left margin",closed,2020-02-18T14:11:22Z,2020-02-18T14:18:11Z,2020-02-18T14:18:11Z,ArthurStam,
513,PanelHeaderSimple fixes,closed,2020-02-18T12:59:43Z,2020-02-18T13:16:42Z,2020-02-18T13:16:42Z,ArthurStam,
512,[ModalRoot] Add ConfigProvider webviewType note to Readme,closed,2020-02-18T07:21:05Z,2020-02-18T07:30:50Z,2020-02-18T07:30:50Z,fedorov-xyz,
510,Panel header simple fixes,closed,2020-02-17T17:09:03Z,2020-02-18T06:57:00Z,2020-02-18T06:57:00Z,ArthurStam,
509,`top` and `bottom` props fixes,closed,2020-02-17T15:07:03Z,2020-02-17T15:17:35Z,2020-02-17T15:17:35Z,ArthurStam,
503,PanelHeaderSimple,closed,2020-02-16T07:40:37Z,2020-02-17T13:56:35Z,2020-02-17T13:56:35Z,ArthurStam,
500,Gradient: new component,closed,2020-02-12T16:09:15Z,2020-02-12T16:34:41Z,2020-02-12T16:34:41Z,ArthurStam,
498,card border fix,closed,2020-02-12T12:31:17Z,2020-02-12T14:55:18Z,2020-02-12T14:55:18Z,ArthurStam,
497,card grid fix,closed,2020-02-11T09:08:11Z,2020-02-11T09:10:33Z,2020-02-11T09:10:33Z,ArthurStam,
496,Card,closed,2020-02-10T16:32:19Z,2020-02-10T18:08:53Z,2020-02-10T18:08:53Z,ArthurStam,
494,[Avatar] fix readme.md,closed,2020-02-10T10:23:40Z,2020-02-10T10:25:33Z,2020-02-10T10:25:33Z,fedorov-xyz,
483,"PanelHeader, PanelHeaderButton, Search: fixed paddings",closed,2020-01-30T10:43:07Z,2020-01-30T10:45:31Z,2020-01-30T10:45:31Z,ArthurStam,472
479,fixed Alert double onClose; fixed ts,closed,2020-01-28T12:22:13Z,2020-01-28T12:39:58Z,2020-01-28T12:39:58Z,ArthurStam,470
476,Fix #444 touchmove Meizu bug,closed,2020-01-27T13:40:37Z,2020-01-27T14:33:47Z,2020-01-27T14:33:47Z,fedorov-xyz,
473,add checked prop in cell selectable,closed,2020-01-23T12:19:37Z,2020-01-28T09:47:32Z,2020-01-28T09:47:33Z,arseniy-gl,
469,Beta fixes,closed,2020-01-21T14:34:23Z,2020-01-22T07:44:13Z,2020-01-22T07:44:13Z,ArthurStam,465
468,touch events and removeEventListener (fixes #444),closed,2020-01-21T13:48:39Z,2020-01-21T13:53:12Z,2020-01-21T13:53:12Z,fedorov-xyz,
467,[ModalRoot] Try fix touchmove on Meizu,closed,2020-01-21T06:53:23Z,,2020-01-21T13:49:09Z,fedorov-xyz,
462,Add falsy types to classNames args types,closed,2020-01-01T17:27:01Z,2020-01-13T08:52:11Z,2020-01-13T08:52:11Z,handlerug,
461,Fix Switch props types to include <input> attributes,closed,2020-01-01T17:15:08Z,2020-01-09T10:49:53Z,2020-01-09T10:49:53Z,handlerug,460
456,Redesign,closed,2019-12-19T07:59:49Z,2020-01-28T10:12:52Z,2020-01-28T10:12:52Z,ArthurStam,
453,Props для File компонента,closed,2019-12-15T07:51:27Z,,2020-01-10T13:40:05Z,arseniy-gl,
452,Update devDependencies,closed,2019-12-10T13:57:44Z,2019-12-10T14:26:48Z,2019-12-10T14:26:48Z,fedorov-xyz,
451,Snackbar: fix closing after click,closed,2019-12-10T12:47:01Z,2019-12-10T13:05:27Z,2019-12-10T13:05:27Z,fedorov-xyz,
446,FixedLayout: add filled prop,closed,2019-11-27T09:58:25Z,2019-11-27T10:31:36Z,2019-11-27T10:31:36Z,fedorov-xyz,
445,PanelHeader: fix Icon--28,closed,2019-11-26T16:06:06Z,2019-11-26T16:11:46Z,2019-11-26T16:11:46Z,fedorov-xyz,
443,Some PromoBanner fixes,closed,2019-11-22T14:34:39Z,2019-11-27T10:34:46Z,2019-11-27T10:34:46Z,danakt,
441,Search: fix colors in PanelHeader,closed,2019-11-12T18:03:34Z,2019-11-13T10:03:50Z,2019-11-13T10:03:50Z,fedorov-xyz,
437,PromoBanner component,closed,2019-11-01T15:43:11Z,2019-11-15T13:00:00Z,2019-11-15T13:00:00Z,danakt,
436,Promo banner,closed,2019-11-01T15:26:27Z,,2019-11-01T15:32:58Z,danakt,
435,Optimize rubber function,closed,2019-10-30T17:01:47Z,2020-02-28T16:23:57Z,2020-02-28T16:23:57Z,eolme,
433,[TS] HeaderContext,closed,2019-10-25T10:23:36Z,,2019-12-30T15:44:57Z,fedorov-xyz,
432,Tabbar: withInsets fix,closed,2019-10-23T10:45:24Z,2019-10-25T10:05:24Z,2019-10-25T10:05:24Z,fedorov-xyz,
431,"[TS] Progress, HorizontalScroll, Radio",closed,2019-10-23T07:44:46Z,2019-10-23T10:36:27Z,2019-10-23T10:36:27Z,fedorov-xyz,
429,[TS] Modals,closed,2019-10-22T17:52:55Z,2019-10-25T10:05:32Z,2019-10-25T10:05:32Z,fedorov-xyz,
427,Redesign,closed,2019-10-22T14:33:09Z,,2019-12-12T17:50:21Z,ArthurStam,
426,[TS] Tabbar and TabbarItem,closed,2019-10-22T13:29:16Z,2019-10-23T10:36:37Z,2019-10-23T10:36:37Z,fedorov-xyz,
425,[TS] Rename files,closed,2019-10-22T12:05:34Z,,2019-10-22T12:15:45Z,fedorov-xyz,
424,Update schemes and remove Search iOS workaround,closed,2019-10-22T08:23:36Z,2019-10-22T09:24:58Z,2019-10-22T09:24:58Z,fedorov-xyz,
423,withInsets: fix bottom inset limit,closed,2019-10-21T12:48:01Z,2019-10-21T12:51:38Z,2019-10-21T12:51:38Z,fedorov-xyz,
421,Placeholder fixes,closed,2019-10-18T09:10:51Z,2019-10-18T09:16:08Z,2019-10-18T09:16:08Z,fedorov-xyz,
420,Placeholder component,closed,2019-10-18T07:54:19Z,2019-10-18T08:01:45Z,2019-10-18T08:01:45Z,fedorov-xyz,
418,Search: some design improvements,closed,2019-10-17T18:07:22Z,2019-10-18T07:54:09Z,2019-10-18T07:54:09Z,fedorov-xyz,
417,Update color schemes,closed,2019-10-17T14:22:08Z,2019-10-17T15:27:28Z,2019-10-17T15:27:28Z,fedorov-xyz,
416,Button: fix readme,closed,2019-10-16T17:57:59Z,2019-10-16T17:58:08Z,2019-10-16T17:58:08Z,fedorov-xyz,
415,Alert: add actions action example,closed,2019-10-16T17:53:14Z,2019-10-17T11:36:43Z,2019-10-17T11:36:43Z,fedorov-xyz,
414,File: add disabled prop,closed,2019-10-16T17:43:39Z,2019-10-17T11:36:51Z,2019-10-17T11:36:51Z,fedorov-xyz,
412,Button overlay levels,closed,2019-10-07T14:22:53Z,2019-10-07T14:28:00Z,2019-10-07T14:28:00Z,fedorov-xyz,
410,Spinner: maybe fix buggy animation on high dpi,closed,2019-10-02T16:17:43Z,2019-10-02T16:18:18Z,2019-10-02T16:18:18Z,fedorov-xyz,
406,"PanelHeader: fixed border cluster for iOS, fixed transition styles.",closed,2019-09-19T11:36:18Z,2019-09-19T11:42:23Z,2019-09-19T11:42:24Z,ArthurStam,205
405,supported alpha_multiplier property,closed,2019-09-19T09:34:45Z,2019-09-19T09:36:56Z,2019-09-19T09:36:56Z,ArthurStam,
404,Ts/ssr,closed,2019-09-19T08:33:05Z,2019-09-19T11:42:36Z,2019-09-19T11:42:36Z,ArthurStam,
402,ScreenSpinner doc fix,closed,2019-09-18T13:46:06Z,2019-09-18T13:46:53Z,2019-09-18T13:46:53Z,fedorov-xyz,
399,ModalCard ts,closed,2019-09-17T13:14:36Z,2019-09-18T08:39:02Z,2019-09-18T08:39:02Z,fedorov-xyz,
398,ScreenSpinner ts,closed,2019-09-17T12:41:30Z,2019-09-17T12:47:15Z,2019-09-17T12:47:15Z,fedorov-xyz,
397,UsersStack ts,closed,2019-09-16T13:46:42Z,2019-09-16T14:21:01Z,2019-09-16T14:21:01Z,fedorov-xyz,
396,Ts/ssr,closed,2019-09-16T12:48:44Z,2019-09-17T12:28:33Z,2019-09-17T12:28:33Z,ArthurStam,
395,"moved to yarn, updated old deps, updated linter configs, rewritten hocs",closed,2019-09-16T08:56:06Z,2019-09-16T09:21:02Z,2019-09-16T09:21:02Z,ArthurStam,
394,Add Snackbar missing export,closed,2019-09-15T11:09:47Z,2019-09-15T11:10:56Z,2019-09-15T11:10:56Z,fedorov-xyz,
393,View: fix panel scroll after swipeBack,closed,2019-09-12T14:41:02Z,2019-09-12T14:49:28Z,2019-09-12T14:49:28Z,fedorov-xyz,
